trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
366,False,"{'a': 0.005, 'e': 0.16121764412977677}",30,22,13.484400877555615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.005, 'e': 0.16041356777517274}",30,16,0.5919894096410363,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.005, 'e': 0.15961350176811803}",25,2,38.11243502311619,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.005, 'e': 0.15881742610692068}",30,14,23.28902275693818,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.005, 'e': 0.1580253208896478}",25,15,16.084402175234462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.005, 'e': 0.1572371663136276}",25,5,33.1984476039012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.005, 'e': 0.15645294267495474}",20,5,26.3546992684741,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.005, 'e': 0.1556726303679973}",30,19,7.641800676502012,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.005, 'e': 0.15489620988490704}",25,11,15.37108603521616,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.005, 'e': 0.1541236618151314}",25,8,22.11495683714215,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.005, 'e': 0.15335496684492847}",20,10,19.101370740001588,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.005, 'e': 0.15259010575688386}",20,8,23.676792057746336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.005, 'e': 0.1518290594294306}",20,10,7.094337781089561,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.005, 'e': 0.15107180883637084}",20,3,28.509228846442785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.005, 'e': 0.15031833504640033}",20,2,-13.609854554659687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
381,False,"{'a': 0.005, 'e': 0.14956861922263504}",25,13,14.23588688800259,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.005, 'e': 0.14882264262214037}",35,21,10.511206184046285,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
383,False,"{'a': 0.005, 'e': 0.14808038659546244}",25,7,-42.05607553609338,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
384,False,"{'a': 0.005, 'e': 0.14734183258616193}",25,2,-45.9263817571722,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
385,False,"{'a': 0.005, 'e': 0.14660696213035015}",20,4,21.461295453686738,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.005, 'e': 0.14587575685622736}",20,13,5.6728964365489505,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.005, 'e': 0.14514819848362373}",20,5,22.924303151152614,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.005, 'e': 0.14442426882354198}",30,21,11.17295205429896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.005, 'e': 0.14370394977770293}",25,0,-24.443117610614593,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
390,False,"{'a': 0.005, 'e': 0.14298722333809288}",30,16,2.874486811737561,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.005, 'e': 0.1422740715865136}",20,14,11.681678565236457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.005, 'e': 0.14156447669413402}",25,13,15.951781898159606,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.005, 'e': 0.140858420921045}",25,13,20.30859743066916,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.005, 'e': 0.14015588661581535}",20,12,-25.03395848510241,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
395,False,"{'a': 0.005, 'e': 0.13945685621505094}",20,3,-5.067316312364965,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.005, 'e': 0.13876131224295524}",20,9,21.212692907691384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.005, 'e': 0.13806923731089282}",20,13,12.659629443750822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.005, 'e': 0.13738061411695424}",25,20,6.891292979072542,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.005, 'e': 0.13669542544552385}",30,23,15.205602153085241,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.005, 'e': 0.13601365416684916}",30,16,23.101771645334928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.005, 'e': 0.1353352832366127}",25,15,-5.241978828513404,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
402,False,"{'a': 0.005, 'e': 0.13466029569550586}",20,9,21.4559262074958,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.005, 'e': 0.13398867466880493}",20,15,11.219532369399845,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.005, 'e': 0.13332040336594936}",25,8,29.013239198156953,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.005, 'e': 0.13265546508012172}",35,17,27.54870672163019,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.005, 'e': 0.13199384318783022}",20,1,17.819140852974048,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.005, 'e': 0.13133552114849303}",25,17,-7.489574101620751,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
408,False,"{'a': 0.005, 'e': 0.13068048250402503}",35,8,-28.39394373122945,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 1}",1
409,False,"{'a': 0.005, 'e': 0.1300287108784259}",20,9,20.058324329739005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.005, 'e': 0.12938018997737108}",25,0,21.804928662769257,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
411,False,"{'a': 0.005, 'e': 0.12873490358780423}",25,11,23.502446484583395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.005, 'e': 0.12809283557753198}",30,20,14.18393909701986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.005, 'e': 0.12745396989482075}",20,13,12.661519914885616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.005, 'e': 0.1268182905679951}",25,14,4.97150953300723,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.005, 'e': 0.12618578170503877}",20,8,21.223230415631914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.005, 'e': 0.1255564274931972}",25,0,18.560671131036933,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
417,False,"{'a': 0.005, 'e': 0.12493021219858241}",25,7,12.322735214152146,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.005, 'e': 0.12430712016577938}",20,16,6.721957301799758,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.005, 'e': 0.12368713581745483}",25,1,15.526928850988813,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
420,False,"{'a': 0.005, 'e': 0.12307024365396771}",25,15,17.313041070500347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.005, 'e': 0.1224564282529819}",25,14,-2.639538177863657,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
422,False,"{'a': 0.005, 'e': 0.12184567426908036}",20,5,-21.78715060552034,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
423,False,"{'a': 0.005, 'e': 0.12123796643338168}",20,9,8.357599454332123,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.005, 'e': 0.12063328955315826}",30,19,19.202182862483994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.005, 'e': 0.12003162851145673}",20,0,24.292288806088834,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
426,False,"{'a': 0.005, 'e': 0.11943296826671962}",25,9,17.911721035030496,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.005, 'e': 0.11883729385240965}",20,0,18.622940366239053,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
428,False,"{'a': 0.005, 'e': 0.1182445903766354}",25,0,23.886484668233855,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
429,False,"{'a': 0.005, 'e': 0.11765484302177918}",25,7,-13.612332213778487,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
430,False,"{'a': 0.005, 'e': 0.11706803704412637}",20,0,27.55738005157674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.005, 'e': 0.11648415777349697}",30,11,-7.928290135939476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
432,False,"{'a': 0.005, 'e': 0.11590319061287874}",25,17,14.52725929508394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.005, 'e': 0.11532512103806251}",20,5,17.05816988157805,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.005, 'e': 0.11474993459727875}",20,6,-20.06632687445933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
435,False,"{'a': 0.005, 'e': 0.1141776169108365}",20,16,6.152076970941513,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.005, 'e': 0.11360815367076371}",20,10,14.54956799540641,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.005, 'e': 0.11304153064044985}",25,4,36.76245659672804,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.005, 'e': 0.11247773365428958}",25,8,23.677170612778944,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.005, 'e': 0.11191674861732888}",25,3,12.356005132452152,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
440,False,"{'a': 0.005, 'e': 0.11135856150491262}",30,14,28.058641399647808,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.005, 'e': 0.11080315836233387}",25,17,1.8749090247921814,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.005, 'e': 0.11025052530448522}",20,0,-15.942629919793662,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
443,False,"{'a': 0.005, 'e': 0.10970064851551141}",30,13,26.08183641625861,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.005, 'e': 0.10915351424846406}",30,5,-15.954228659729914,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
445,False,"{'a': 0.005, 'e': 0.10860910882495796}",25,0,18.669463023472723,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
446,False,"{'a': 0.005, 'e': 0.10806741863482926}",25,15,14.978932090161882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.005, 'e': 0.10752843013579495}",20,8,24.451797407318924,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.005, 'e': 0.10699212985311449}",20,8,4.285713789792458,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.005, 'e': 0.1064585043792528}",25,13,12.07029691369836,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.005, 'e': 0.10592754037354536}",20,0,11.685452661496045,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
451,False,"{'a': 0.005, 'e': 0.10539922456186433}",25,20,8.154101915873987,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.005, 'e': 0.1048735437362869}",25,7,17.90105856645752,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.005, 'e': 0.104350484754765}",30,10,10.579408167703887,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.005, 'e': 0.10383003454079692}",20,7,14.065937422199092,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.005, 'e': 0.1033121800831002}",25,11,24.899996135165573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.005, 'e': 0.1027969084352864}",20,14,8.697054967718252,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.005, 'e': 0.10228420671553744}",35,21,14.668999392158899,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.005, 'e': 0.10177406210628372}",25,10,15.955911981164524,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.005, 'e': 0.1012664618538834}",20,2,27.090260520657093,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.005, 'e': 0.10076139326830373}",25,8,27.42111418747737,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.005, 'e': 0.1002588437228037}",35,19,26.062612101265238,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.005, 'e': 0.09975880065361863}",25,13,20.07716356456341,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.005, 'e': 0.09926125155964566}",20,4,-6.159201294891545,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
464,False,"{'a': 0.005, 'e': 0.09876618400213154}",25,4,27.140977362129018,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.005, 'e': 0.09827358560436154}",25,10,-17.246095675904716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
466,False,"{'a': 0.005, 'e': 0.09778344405135005}",20,2,16.85506506378714,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.005, 'e': 0.09729574708953276}",20,9,-22.496473332079628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
468,False,"{'a': 0.005, 'e': 0.09681048252646021}",20,12,14.665198591598136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.005, 'e': 0.09632763823049303}",30,8,36.46671922148434,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.005, 'e': 0.09584720213049865}",20,12,14.668064191164625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.005, 'e': 0.09536916221554961}",25,4,23.444719281623698,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.005, 'e': 0.09489350653462311}",20,2,-20.51400152885055,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
473,False,"{'a': 0.005, 'e': 0.09442022319630235}",20,13,6.5492403384083335,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.005, 'e': 0.09394930036847918}",30,0,-24.930605694909364,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
475,False,"{'a': 0.005, 'e': 0.09348072627805847}",25,19,7.96017268587783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.005, 'e': 0.09301448921066349}",30,0,40.72555572050421,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.005, 'e': 0.09255057751034329}",20,2,-47.758684309321424,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
478,False,"{'a': 0.005, 'e': 0.09208897957928115}",25,18,13.270795295135368,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.005, 'e': 0.09162968387750484}",25,12,22.075583948505944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.005, 'e': 0.09117267892259785}",35,3,12.684921414089036,"{0: 29, 1: 0, 2: 3, 3: 0, 4: 0}",1
481,False,"{'a': 0.005, 'e': 0.09071795328941251}",20,16,6.290981850244263,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.005, 'e': 0.09026549560978427}",30,16,23.702917561487897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.005, 'e': 0.08981529457224763}",25,9,11.644525053968202,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.005, 'e': 0.08936733892175319}",20,13,10.58275215841434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.005, 'e': 0.08892161745938634}",25,20,6.5068524225239415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.005, 'e': 0.08847811904208727}",35,13,26.40706267324051,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.005, 'e': 0.08803683258237255}",25,15,18.50238211729921,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.005, 'e': 0.08759774704805763}",20,9,22.041981563324516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.005, 'e': 0.0871608514619813}",20,12,14.193544083141916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.005, 'e': 0.08672613490173114}",25,0,26.403616776414296,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
491,False,"{'a': 0.005, 'e': 0.0862935864993705}",25,7,17.12129914787,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.005, 'e': 0.08586319544116683}",20,6,23.862982247668693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.005, 'e': 0.08543495096732123}",30,10,22.402449636306685,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.005, 'e': 0.08500884237169956}",30,19,7.744787956911283,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
495,False,"{'a': 0.005, 'e': 0.08458485900156469}",20,16,7.1843645883333265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.005, 'e': 0.08416299025731036}",25,7,18.938098501883857,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.005, 'e': 0.08374322559219596}",25,14,18.455677626053195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.005, 'e': 0.083325554512083}",30,4,40.5726003660949,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.005, 'e': 0.08290996657517266}",20,16,7.136635476298146,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.005, 'e': 0.08249645139174498}",20,10,16.34078440876373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.005, 'e': 0.0820849986238988}",25,11,22.764101090777856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.005, 'e': 0.08167559798529346}",30,17,10.988805846905013,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.005, 'e': 0.08126823924089167}",20,13,13.300811508213837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.005, 'e': 0.08086291220670366}",20,3,26.23668932209435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.005, 'e': 0.08045960674953244}",30,16,30.626442550893614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.005, 'e': 0.08005831278672054}",25,1,12.915954603915106,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.005, 'e': 0.07965902028589801}",25,0,5.3789263656988435,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
508,False,"{'a': 0.005, 'e': 0.07926171926473155}",25,0,-58.84435410302268,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
509,False,"{'a': 0.005, 'e': 0.07886639979067495}",25,4,27.657357027194692,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.005, 'e': 0.07847305198072073}",30,20,19.916918727124465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.005, 'e': 0.07808166600115313}",25,14,17.510563264208404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.005, 'e': 0.07769223206730236}",25,0,31.723810734835446,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
513,False,"{'a': 0.005, 'e': 0.07730474044329974}",20,6,9.437595385873736,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.005, 'e': 0.0769191814418345}",20,0,23.185257825030668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.005, 'e': 0.07653554542391151}",20,3,28.594290852825484,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.005, 'e': 0.07615382279861033}",20,4,21.565191895012042,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.005, 'e': 0.07577400402284548}",20,0,9.796726835018724,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
518,False,"{'a': 0.005, 'e': 0.07539607960112776}",20,15,9.442285784190991,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.005, 'e': 0.07502004008532698}",20,6,21.48166931615407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.005, 'e': 0.07464587607443557}",20,14,11.877658869728652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.005, 'e': 0.07427357821433388}",25,9,25.46629613975881,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.005, 'e': 0.07390313719755595}",20,9,10.86111266433534,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.005, 'e': 0.0735345437630571}",30,15,-7.848109310142671,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
524,False,"{'a': 0.005, 'e': 0.07316778869598221}",20,8,24.61928980759889,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.005, 'e': 0.07280286282743559}",25,11,19.79374902304229,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.005, 'e': 0.07243975703425146}",25,13,12.537085560406863,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.005, 'e': 0.0720784622387661}",25,7,33.4237312858948,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.005, 'e': 0.07171896940859077}",25,0,24.1166346100058,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
529,False,"{'a': 0.005, 'e': 0.07136126955638605}",20,9,22.091108595847356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.005, 'e': 0.07100535373963698}",20,2,15.618027615070988,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.005, 'e': 0.0706512130604296}",20,1,18.98836466057853,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.005, 'e': 0.07029883866522844}",30,13,15.028955157052277,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.005, 'e': 0.06994822174465536}",25,3,31.91978412057036,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.005, 'e': 0.06959935353326901}",25,12,24.11113369801788,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.005, 'e': 0.069252225309346}",30,12,-10.370476173308356,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
536,False,"{'a': 0.005, 'e': 0.06890682839466256}",25,8,15.135649075928178,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
537,False,"{'a': 0.005, 'e': 0.06856315415427791}",20,8,18.288172817749768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.005, 'e': 0.06822119399631812}",20,11,18.575148094996976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.005, 'e': 0.06788093937176144}",20,14,6.923034095075299,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.005, 'e': 0.06754238177422452}",20,12,17.954992415027316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.005, 'e': 0.06720551273974976}",20,10,16.22919100006629,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.005, 'e': 0.0668703238465938}",20,5,15.804438393626683,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.005, 'e': 0.06653680671501686}",20,12,15.736842510290874,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.005, 'e': 0.06620495300707324}",35,15,23.375048983500204,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
545,False,"{'a': 0.005, 'e': 0.06587475442640295}",25,4,-1.6050791050405133,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
546,False,"{'a': 0.005, 'e': 0.06554620271802433}",20,12,12.187598102434128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.005, 'e': 0.06521928966812753}",20,16,8.087312330516522,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.005, 'e': 0.06489400710386926}",25,11,-20.631076225296194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
549,False,"{'a': 0.005, 'e': 0.06457034689316847}",25,9,25.05702719540091,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.005, 'e': 0.06424830094450308}",20,13,12.526142321474179,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
